                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.74629,                0.49509,                 1.0561,                0.79322,                0.63936,                0.71115,                0.43111,                 1.4631,                 1.2337,                 1.6661,              0.0010166,              0.0010166,              0.0010166
                    151,                0.70909,                0.48454,                 1.0297,                0.78221,                0.64848,                0.73015,                0.45009,                 1.3435,                  1.245,                 1.5559,                0.00101,                0.00101,                0.00101
                    152,                0.71046,                0.47567,                 1.0388,                0.78453,                0.65098,                0.73417,                0.46356,                 1.3831,                 1.2618,                 1.5583,              0.0010034,              0.0010034,              0.0010034
                    153,                0.68999,                0.45983,                 1.0403,                0.78225,                0.60909,                0.71205,                0.44136,                 1.3951,                 1.1717,                  1.535,              0.0009968,              0.0009968,              0.0009968
                    154,                0.69048,                0.46277,                 1.0242,                0.72975,                0.65461,                0.69936,                0.42418,                 1.4407,                 1.2841,                 1.5849,              0.0009902,              0.0009902,              0.0009902
                    155,                0.69994,                0.47705,                 1.0336,                0.70949,                0.69697,                0.68708,                0.42548,                 1.4018,                 1.3188,                 1.6036,              0.0009836,              0.0009836,              0.0009836
                    156,                 0.7113,                0.48031,                 1.0413,                0.81826,                0.62759,                0.72594,                0.44594,                 1.4257,                 1.2214,                 1.6457,               0.000977,               0.000977,               0.000977
                    157,                0.70711,                0.47506,                 1.0471,                0.85588,                0.60606,                0.69696,                0.41886,                 1.5138,                 1.4523,                 1.6628,              0.0009704,              0.0009704,              0.0009704
                    158,                 0.7042,                0.48083,                 1.0303,                0.84996,                0.60081,                0.72053,                0.45856,                 1.3918,                 1.3756,                 1.5668,              0.0009638,              0.0009638,              0.0009638
                    159,                0.68279,                 0.4651,                 1.0135,                0.76086,                0.64848,                0.73031,                0.45671,                 1.3957,                 1.1826,                  1.575,              0.0009572,              0.0009572,              0.0009572
                    160,                0.67755,                0.46341,                  1.012,                0.83525,                 0.6299,                0.72796,                0.45139,                 1.4167,                 1.1382,                 1.6353,              0.0009506,              0.0009506,              0.0009506
                    161,                0.65431,                0.44059,                0.99929,                0.85812,                0.61818,                0.73071,                0.47179,                 1.3517,                 1.1766,                  1.565,               0.000944,               0.000944,               0.000944
                    162,                0.67449,                0.45326,                 1.0107,                0.76409,                 0.6303,                0.71653,                0.46005,                 1.3923,                 1.3728,                 1.6018,              0.0009374,              0.0009374,              0.0009374
                    163,                0.66974,                0.47851,                 1.0216,                0.86016,                0.61512,                0.73567,                0.46766,                 1.4054,                 1.2054,                 1.5848,              0.0009308,              0.0009308,              0.0009308
                    164,                0.69337,                0.46136,                 1.0322,                0.80747,                0.65455,                0.73827,                0.46284,                 1.4245,                 1.2082,                 1.6188,              0.0009242,              0.0009242,              0.0009242
                    165,                0.68993,                0.47205,                 1.0252,                0.77942,                 0.6697,                0.72927,                0.45999,                 1.3698,                 1.2218,                 1.5454,              0.0009176,              0.0009176,              0.0009176
                    166,                0.67695,                0.45434,                 1.0091,                0.84118,                0.66364,                 0.7376,                0.48233,                 1.3326,                 1.1308,                 1.5492,               0.000911,               0.000911,               0.000911
                    167,                0.65587,                0.43643,                 1.0106,                0.84577,                0.67273,                0.75646,                0.50553,                 1.2929,                 1.1493,                 1.5068,              0.0009044,              0.0009044,              0.0009044
                    168,                0.63881,                0.42747,                 1.0068,                0.86049,                 0.6542,                0.74144,                0.47322,                 1.3711,                 1.1501,                 1.5833,              0.0008978,              0.0008978,              0.0008978
                    169,                0.66181,                0.45004,                 1.0139,                0.85616,                0.66739,                0.75535,                0.47183,                 1.4048,                 1.2083,                 1.5931,              0.0008912,              0.0008912,              0.0008912
                    170,                0.63247,                 0.4334,                0.99053,                0.87887,                0.65758,                0.75778,                0.47905,                 1.3831,                 1.1944,                 1.6314,              0.0008846,              0.0008846,              0.0008846
                    171,                0.64599,                0.44173,                 1.0086,                0.76669,                0.68709,                0.74828,                0.48125,                 1.3801,                 1.3143,                 1.5712,               0.000878,               0.000878,               0.000878
                    172,                0.65121,                0.44699,                 1.0036,                0.87601,                0.64227,                0.74431,                0.46954,                 1.4082,                  1.209,                 1.6039,              0.0008714,              0.0008714,              0.0008714
                    173,                0.65232,                0.44842,                 0.9943,                0.75674,                0.64242,                0.70001,                0.44733,                 1.4105,                 1.3173,                  1.635,              0.0008648,              0.0008648,              0.0008648
                    174,                0.62309,                0.43766,                 0.9945,                0.80005,                0.65476,                0.74398,                 0.4637,                 1.4119,                 1.2967,                 1.5883,              0.0008582,              0.0008582,              0.0008582
                    175,                0.64834,                0.45834,                 1.0064,                 0.7437,                0.67707,                0.72691,                0.46531,                 1.3355,                 1.2091,                 1.5655,              0.0008516,              0.0008516,              0.0008516
                    176,                0.62719,                0.42831,                0.99039,                 0.8132,                 0.6332,                0.74028,                0.46583,                 1.4059,                 1.2142,                 1.6352,               0.000845,               0.000845,               0.000845
                    177,                0.62167,                 0.4229,                 1.0015,                0.82617,                 0.6303,                0.74006,                 0.4779,                 1.3365,                 1.1005,                 1.5788,              0.0008384,              0.0008384,              0.0008384
                    178,                0.61497,                0.42789,                 1.0012,                0.77012,                0.65986,                  0.734,                0.46975,                 1.3879,                 1.1485,                  1.592,              0.0008318,              0.0008318,              0.0008318
                    179,                0.61767,                0.41994,                0.99518,                0.87671,                0.63939,                0.75215,                0.49061,                  1.344,                 1.1778,                 1.5361,              0.0008252,              0.0008252,              0.0008252
                    180,                0.61465,                0.42679,                0.98713,                 0.7852,                0.67879,                0.75253,                 0.4799,                 1.3315,                 1.1805,                 1.5534,              0.0008186,              0.0008186,              0.0008186
                    181,                0.62544,                0.41894,                0.98759,                0.84373,                0.63808,                0.73271,                0.46292,                 1.4264,                 1.2584,                  1.635,               0.000812,               0.000812,               0.000812
                    182,                0.61591,                0.42138,                 1.0006,                 0.8161,                0.67239,                0.73707,                0.46712,                 1.3858,                 1.1687,                 1.5853,              0.0008054,              0.0008054,              0.0008054
                    183,                0.61347,                0.40815,                0.99725,                0.81014,                0.63358,                0.73323,                0.47156,                 1.3693,                 1.1518,                 1.5839,              0.0007988,              0.0007988,              0.0007988
                    184,                0.58676,                0.40186,                0.98321,                0.86013,                0.64242,                0.74807,                0.48757,                 1.3793,                 1.1846,                 1.5975,              0.0007922,              0.0007922,              0.0007922
                    185,                0.62938,                0.41918,                0.99614,                0.82939,                0.64545,                0.73939,                0.47122,                 1.4003,                 1.2931,                 1.6246,              0.0007856,              0.0007856,              0.0007856
                    186,                0.59881,                0.40477,                0.97744,                 0.8393,                0.63306,                0.73384,                0.45833,                 1.4329,                  1.275,                 1.6416,               0.000779,               0.000779,               0.000779
                    187,                 0.5912,                0.40556,                0.98285,                 0.8373,                0.63636,                0.73552,                0.47724,                  1.307,                 1.4036,                 1.5729,              0.0007724,              0.0007724,              0.0007724
                    188,                0.58764,                0.40221,                0.97323,                0.84465,                0.60606,                0.71528,                0.45513,                 1.3553,                  1.293,                 1.5857,              0.0007658,              0.0007658,              0.0007658
                    189,                0.60844,                0.40918,                 0.9762,                0.78038,                0.70303,                0.75013,                 0.4799,                 1.3743,                 1.1763,                 1.6124,              0.0007592,              0.0007592,              0.0007592
                    190,                0.60081,                 0.4088,                0.97859,                0.87748,                0.65455,                0.76104,                0.49622,                 1.3707,                 1.2591,                 1.5832,              0.0007526,              0.0007526,              0.0007526
                    191,                0.60166,                0.40609,                 0.9745,                0.83604,                0.66441,                0.74949,                0.48015,                 1.3432,                 1.1746,                 1.5794,               0.000746,               0.000746,               0.000746
                    192,                0.59155,                0.41111,                0.97873,                0.81746,                0.70566,                  0.755,                0.48207,                  1.364,                 1.1758,                 1.5931,              0.0007394,              0.0007394,              0.0007394
                    193,                 0.5854,                0.41322,                 0.9888,                0.79821,                0.63636,                0.73939,                0.48117,                 1.2727,                 1.2572,                 1.5009,              0.0007328,              0.0007328,              0.0007328
                    194,                0.60305,                0.41227,                0.98037,                0.85329,                0.65455,                0.74693,                0.48455,                 1.3781,                 1.2312,                 1.6178,              0.0007262,              0.0007262,              0.0007262
                    195,                0.57385,                0.39822,                0.98298,                0.76515,                 0.6615,                0.72394,                0.46311,                 1.3938,                 1.1928,                 1.6348,              0.0007196,              0.0007196,              0.0007196
                    196,                0.57993,                0.39836,                0.98109,                0.82179,                0.66364,                0.74423,                0.45709,                 1.4335,                 1.1849,                 1.6566,               0.000713,               0.000713,               0.000713
                    197,                 0.6011,                0.41021,                0.98889,                0.86411,                0.62121,                0.75325,                0.47648,                 1.3397,                 1.1771,                 1.6015,              0.0007064,              0.0007064,              0.0007064
                    198,                0.56556,                0.39081,                0.97608,                 0.8398,                0.66721,                0.75376,                 0.4767,                 1.3606,                  1.245,                 1.6091,              0.0006998,              0.0006998,              0.0006998
                    199,                0.56781,                0.39504,                0.96696,                0.78688,                0.66061,                0.73621,                 0.4731,                 1.3755,                 1.2374,                 1.6022,              0.0006932,              0.0006932,              0.0006932
                    200,                0.57803,                0.39278,                0.97091,                0.88546,                0.65591,                0.77653,                0.50977,                  1.262,                 1.2349,                 1.5099,              0.0006866,              0.0006866,              0.0006866
                    201,                0.57307,                 0.3885,                0.97494,                0.82949,                0.65455,                0.75186,                0.49457,                 1.2991,                 1.2203,                 1.5447,                0.00068,                0.00068,                0.00068
                    202,                0.54056,                0.37388,                0.95761,                0.77699,                0.66513,                0.74042,                0.48044,                 1.3098,                 1.2733,                 1.5655,              0.0006734,              0.0006734,              0.0006734
                    203,                0.58219,                0.40081,                0.98182,                0.84683,                 0.6303,                 0.7433,                0.47548,                 1.4002,                 1.3008,                 1.6441,              0.0006668,              0.0006668,              0.0006668
                    204,                0.58246,                0.39139,                 0.9764,                0.84786,                0.64545,                0.73652,                0.47423,                 1.3715,                 1.3089,                 1.6177,              0.0006602,              0.0006602,              0.0006602
                    205,                0.54657,                0.36614,                0.95842,                0.87305,                0.64601,                0.75235,                0.46388,                 1.3954,                  1.155,                   1.68,              0.0006536,              0.0006536,              0.0006536
                    206,                0.56939,                0.38918,                0.95948,                0.79432,                0.65152,                0.73079,                0.45971,                 1.3831,                 1.2135,                 1.6509,               0.000647,               0.000647,               0.000647
                    207,                0.54489,                0.36722,                0.95678,                0.85408,                0.60606,                 0.7335,                0.45945,                 1.3821,                 1.2949,                 1.6479,              0.0006404,              0.0006404,              0.0006404
                    208,                0.53848,                0.37498,                0.95912,                0.79347,                0.66361,                0.73877,                0.46613,                 1.3691,                 1.2617,                 1.6608,              0.0006338,              0.0006338,              0.0006338
                    209,                0.54669,                0.37159,                0.95954,                 0.8182,                0.65455,                0.74821,                0.48959,                 1.3296,                 1.3224,                 1.5664,              0.0006272,              0.0006272,              0.0006272
                    210,                0.53957,                0.36756,                0.95814,                0.85873,                0.64848,                0.75988,                0.50555,                 1.3495,                 1.2959,                 1.5581,              0.0006206,              0.0006206,              0.0006206
                    211,                0.54645,                0.39236,                0.97572,                0.83195,                 0.6303,                0.75843,                0.49963,                 1.3331,                 1.2687,                 1.5702,               0.000614,               0.000614,               0.000614
                    212,                0.55958,                0.38436,                0.98616,                0.87422,                0.63333,                0.76443,                0.49449,                  1.389,                  1.348,                 1.6088,              0.0006074,              0.0006074,              0.0006074
                    213,                0.54885,                0.37761,                0.96251,                0.85382,                0.64242,                 0.7759,                0.49309,                 1.3514,                 1.2275,                 1.5741,              0.0006008,              0.0006008,              0.0006008
                    214,                 0.5447,                0.37724,                0.96221,                0.87593,                0.64184,                0.76615,                0.48142,                 1.4108,                 1.2736,                 1.6196,              0.0005942,              0.0005942,              0.0005942
                    215,                 0.5201,                0.35568,                 0.9441,                0.81808,                0.66667,                0.74869,                0.47916,                 1.3601,                 1.3909,                 1.6002,              0.0005876,              0.0005876,              0.0005876
                    216,                0.53152,                0.36856,                0.96038,                0.89424,                0.61495,                0.76801,                0.50239,                 1.3254,                 1.2728,                 1.5564,               0.000581,               0.000581,               0.000581
                    217,                0.54389,                0.37117,                0.95619,                0.83896,                0.68182,                0.77718,                0.50086,                 1.3543,                 1.2124,                 1.6141,              0.0005744,              0.0005744,              0.0005744
                    218,                0.54216,                0.36332,                0.96022,                0.83745,                0.66667,                0.78669,                 0.5133,                 1.3154,                 1.1138,                 1.5456,              0.0005678,              0.0005678,              0.0005678
                    219,                0.53417,                 0.3573,                0.95387,                0.78452,                0.69697,                0.77823,                0.50123,                 1.3416,                 1.1824,                 1.5373,              0.0005612,              0.0005612,              0.0005612
                    220,                0.51893,                0.35151,                0.94373,                0.83107,                0.67084,                0.77194,                0.50422,                 1.3553,                 1.1555,                 1.5659,              0.0005546,              0.0005546,              0.0005546
                    221,                0.52896,                0.35837,                0.96421,                0.83962,                0.62727,                0.75508,                0.49129,                 1.3968,                 1.2571,                 1.5922,               0.000548,               0.000548,               0.000548
                    222,                0.51969,                0.36356,                  0.956,                  0.755,                0.68182,                0.76834,                0.49178,                 1.3798,                 1.2304,                 1.5641,              0.0005414,              0.0005414,              0.0005414
                    223,                0.51611,                0.35565,                0.95464,                0.76129,                0.68615,                0.78057,                0.50348,                  1.346,                 1.2397,                 1.5692,              0.0005348,              0.0005348,              0.0005348
                    224,                0.51608,                0.36237,                0.94958,                0.81154,                0.67576,                0.77913,                0.50722,                 1.3417,                 1.2626,                 1.5784,              0.0005282,              0.0005282,              0.0005282
                    225,                0.51975,                0.36348,                0.95351,                0.83412,                0.65152,                 0.7725,                0.49085,                 1.3571,                 1.1798,                 1.6248,              0.0005216,              0.0005216,              0.0005216
                    226,                0.51332,                0.36004,                0.95494,                0.83822,                0.65941,                0.76237,                0.48255,                 1.3886,                 1.1927,                 1.6586,               0.000515,               0.000515,               0.000515
                    227,                0.52946,                0.36381,                0.96049,                0.82343,                0.64242,                0.74403,                0.47493,                 1.3746,                  1.198,                 1.6376,              0.0005084,              0.0005084,              0.0005084
                    228,                0.51859,                0.35754,                0.94951,                0.77875,                0.65758,                0.73454,                0.47056,                 1.3739,                 1.2182,                 1.6179,              0.0005018,              0.0005018,              0.0005018
                    229,                0.50923,                0.34506,                0.94102,                0.83952,                0.64995,                0.76277,                0.48696,                 1.3387,                 1.1687,                 1.6214,              0.0004952,              0.0004952,              0.0004952
                    230,                0.50332,                0.34331,                  0.937,                0.78062,                    0.7,                0.76878,                0.48731,                 1.3672,                 1.1881,                 1.6231,              0.0004886,              0.0004886,              0.0004886
                    231,                0.51818,                  0.356,                 0.9397,                0.78762,                0.68552,                0.76276,                0.49302,                 1.3602,                 1.2339,                 1.6134,               0.000482,               0.000482,               0.000482
                    232,                 0.5056,                0.35308,                0.93989,                 0.8008,                0.70655,                0.77649,                0.49441,                 1.3433,                 1.2049,                 1.5827,              0.0004754,              0.0004754,              0.0004754
                    233,                0.50466,                0.34624,                0.93839,                0.78874,                0.67882,                  0.767,                0.49263,                  1.378,                 1.2037,                 1.6068,              0.0004688,              0.0004688,              0.0004688
                    234,                0.50903,                0.35349,                0.93898,                0.76492,                0.69021,                0.75489,                0.49007,                 1.3541,                 1.3048,                 1.6061,              0.0004622,              0.0004622,              0.0004622
                    235,                0.48374,                0.34089,                0.93078,                0.80244,                0.67697,                0.76782,                0.49879,                 1.3293,                 1.2277,                 1.5828,              0.0004556,              0.0004556,              0.0004556
                    236,                0.47836,                0.33719,                0.93582,                0.83616,                0.64848,                0.76039,                0.48888,                 1.3494,                 1.3025,                 1.5893,               0.000449,               0.000449,               0.000449
                    237,                0.51649,                0.35172,                0.94561,                0.75927,                 0.6977,                0.74669,                0.47894,                 1.3498,                 1.2078,                 1.6434,              0.0004424,              0.0004424,              0.0004424
                    238,                0.48075,                0.33976,                0.92676,                0.82518,                0.66364,                0.76413,                0.48495,                 1.3555,                 1.2496,                  1.666,              0.0004358,              0.0004358,              0.0004358
                    239,                0.49033,                0.34118,                0.93766,                0.80376,                0.67273,                0.75668,                0.48544,                 1.3498,                 1.1836,                 1.6411,              0.0004292,              0.0004292,              0.0004292
                    240,                0.49472,                0.34375,                0.94099,                0.82747,                0.65152,                0.74934,                0.47746,                 1.3238,                 1.1102,                 1.6015,              0.0004226,              0.0004226,              0.0004226
                    241,                 0.4865,                 0.3378,                0.94259,                0.86078,                0.66061,                0.76596,                0.48517,                 1.3739,                 1.1961,                 1.6688,               0.000416,               0.000416,               0.000416
                    242,                0.47121,                0.33044,                0.93006,                0.77892,                0.68485,                0.76532,                0.48708,                 1.3649,                 1.2406,                 1.6614,              0.0004094,              0.0004094,              0.0004094
                    243,                0.47316,                0.33408,                0.93231,                0.85758,                0.64848,                0.75816,                0.49217,                 1.3455,                 1.2981,                 1.6007,              0.0004028,              0.0004028,              0.0004028
                    244,                0.48463,                0.33972,                0.93664,                0.85948,                0.63939,                0.76537,                0.49417,                 1.3373,                 1.2924,                 1.6245,              0.0003962,              0.0003962,              0.0003962
                    245,                0.47915,                0.33025,                0.92902,                0.84468,                0.65455,                0.76961,                0.47842,                 1.3723,                 1.2221,                 1.6752,              0.0003896,              0.0003896,              0.0003896
                    246,                0.49103,                0.34128,                0.93326,                0.85368,                0.64848,                0.77579,                0.49845,                  1.309,                 1.1346,                 1.6048,               0.000383,               0.000383,               0.000383
                    247,                 0.4959,                0.34754,                0.93935,                0.88141,                0.65316,                0.77308,                0.49861,                 1.3603,                  1.184,                 1.6542,              0.0003764,              0.0003764,              0.0003764
                    248,                0.47087,                0.32622,                0.93185,                0.86064,                0.65502,                0.77276,                0.49155,                 1.3545,                 1.1619,                 1.6363,              0.0003698,              0.0003698,              0.0003698
                    249,                 0.4714,                0.33129,                0.92186,                0.82213,                0.65831,                0.76287,                0.49373,                 1.3296,                 1.1747,                  1.613,              0.0003632,              0.0003632,              0.0003632
                    250,                 0.4725,                0.32405,                0.92942,                0.80955,                0.68269,                0.76784,                0.49704,                 1.3515,                 1.1972,                 1.6311,              0.0003566,              0.0003566,              0.0003566
                    251,                0.46467,                0.32733,                0.92208,                0.87926,                0.65152,                0.76811,                0.49635,                 1.3725,                  1.265,                 1.6503,                0.00035,                0.00035,                0.00035
                    252,                0.46803,                0.32951,                0.92302,                0.85169,                0.66061,                0.76838,                0.49198,                 1.3583,                 1.2374,                  1.639,              0.0003434,              0.0003434,              0.0003434
                    253,                  0.456,                0.31718,                0.91584,                0.82849,                0.67336,                0.76667,                0.49197,                 1.3649,                 1.2127,                 1.6471,              0.0003368,              0.0003368,              0.0003368
                    254,                0.45666,                0.32661,                0.93628,                0.85181,                0.65455,                0.76083,                0.48097,                 1.3714,                 1.2247,                 1.6557,              0.0003302,              0.0003302,              0.0003302
                    255,                  0.439,                0.31651,                0.90959,                 0.7626,                0.69091,                0.75541,                0.48443,                 1.3351,                  1.194,                 1.6424,              0.0003236,              0.0003236,              0.0003236
                    256,                0.45144,                0.31692,                0.92887,                0.80975,                0.67879,                 0.7692,                0.49761,                 1.3202,                 1.2234,                 1.6122,               0.000317,               0.000317,               0.000317
                    257,                0.45057,                0.31326,                0.91991,                0.87068,                0.65287,                0.78325,                0.50106,                 1.3288,                 1.2362,                 1.6139,              0.0003104,              0.0003104,              0.0003104
                    258,                0.44938,                0.30534,                0.92422,                0.88088,                0.63939,                0.77087,                0.49022,                 1.3607,                 1.1609,                 1.6714,              0.0003038,              0.0003038,              0.0003038
                    259,                0.45362,                0.31843,                0.91806,                0.78311,                    0.7,                0.77215,                0.49071,                 1.3582,                 1.1269,                 1.6723,              0.0002972,              0.0002972,              0.0002972
                    260,                0.43733,                0.31109,                 0.9182,                0.82578,                0.67576,                0.77256,                 0.4878,                 1.3381,                 1.1848,                 1.6424,              0.0002906,              0.0002906,              0.0002906
                    261,                0.46308,                 0.3298,                0.94025,                0.84445,                0.64545,                0.76009,                0.49332,                 1.3267,                 1.2392,                 1.6181,               0.000284,               0.000284,               0.000284
                    262,                0.44599,                0.31889,                0.92455,                0.83464,                0.65772,                0.77646,                0.49871,                 1.3404,                 1.2294,                 1.6403,              0.0002774,              0.0002774,              0.0002774
                    263,                0.45781,                0.32555,                0.93167,                0.84964,                0.65152,                0.77306,                0.49268,                 1.3302,                  1.213,                  1.612,              0.0002708,              0.0002708,              0.0002708
                    264,                0.45353,                0.31708,                0.92545,                0.83097,                0.65549,                0.77142,                0.49547,                 1.3398,                 1.2571,                 1.6147,              0.0002642,              0.0002642,              0.0002642
                    265,                0.44619,                0.30894,                0.92455,                0.81576,                0.67085,                0.77375,                0.50516,                 1.3566,                 1.2667,                 1.6353,              0.0002576,              0.0002576,              0.0002576
                    266,                 0.4409,                0.31697,                0.92165,                0.80744,                0.69697,                0.77266,                0.49789,                 1.3649,                  1.214,                 1.6589,               0.000251,               0.000251,               0.000251
                    267,                0.44309,                0.31378,                0.91606,                0.83337,                0.68202,                0.77234,                0.49299,                 1.3513,                 1.1969,                 1.6508,              0.0002444,              0.0002444,              0.0002444
                    268,                0.43038,                0.31216,                0.91925,                0.83441,                0.67188,                0.76833,                0.49329,                 1.3456,                 1.1631,                 1.6398,              0.0002378,              0.0002378,              0.0002378
                    269,                0.42039,                0.29017,                0.90804,                 0.8723,                0.64848,                0.76562,                0.49217,                 1.3312,                 1.1912,                 1.6244,              0.0002312,              0.0002312,              0.0002312
                    270,                0.43918,                0.30787,                0.91132,                0.79563,                0.68423,                0.75982,                0.49106,                 1.3458,                 1.2036,                 1.6217,              0.0002246,              0.0002246,              0.0002246
                    271,                0.44434,                0.31824,                0.92822,                0.80942,                0.67879,                0.76803,                0.48441,                 1.3538,                 1.1907,                 1.6589,               0.000218,               0.000218,               0.000218
                    272,                0.42105,                0.30824,                0.90959,                0.83219,                0.64848,                0.76632,                0.48613,                 1.3485,                 1.2259,                 1.6458,              0.0002114,              0.0002114,              0.0002114
                    273,                0.43837,                 0.3001,                 0.9285,                0.81148,                 0.6697,                0.76045,                0.48426,                 1.3559,                 1.2574,                 1.6476,              0.0002048,              0.0002048,              0.0002048
                    274,                0.43808,                 0.3205,                0.91939,                 0.8265,                0.67273,                0.75841,                0.47499,                 1.3478,                 1.2246,                 1.6259,              0.0001982,              0.0001982,              0.0001982
                    275,                0.43474,                0.30614,                0.91868,                0.83056,                0.68327,                0.74868,                0.48083,                 1.3139,                 1.2589,                 1.5757,              0.0001916,              0.0001916,              0.0001916
                    276,                0.42593,                0.30214,                0.92105,                0.87327,                0.66819,                0.75282,                0.47622,                 1.3265,                 1.2503,                 1.6156,               0.000185,               0.000185,               0.000185
                    277,                0.43024,                0.31602,                 0.9176,                0.89415,                0.63993,                 0.7525,                0.47873,                 1.3287,                 1.2531,                 1.6043,              0.0001784,              0.0001784,              0.0001784
                    278,                 0.4214,                0.30352,                0.92244,                0.82423,                0.67879,                0.76208,                0.48571,                 1.3571,                 1.3025,                 1.6278,              0.0001718,              0.0001718,              0.0001718
                    279,                0.41924,                0.30044,                 0.9012,                0.80657,                0.68233,                0.76048,                0.48662,                 1.3581,                 1.3466,                 1.6273,              0.0001652,              0.0001652,              0.0001652
                    280,                0.40686,                 0.2936,                0.90856,                0.82205,                0.69394,                0.76012,                0.48369,                 1.3441,                 1.2623,                 1.6326,              0.0001586,              0.0001586,              0.0001586
                    281,                0.41351,                0.28915,                0.91439,                0.84868,                0.66281,                0.74455,                0.47229,                 1.3768,                  1.274,                 1.6633,               0.000152,               0.000152,               0.000152
                    282,                0.41538,                0.29579,                0.90518,                0.85387,                0.65513,                0.75026,                0.47602,                  1.357,                 1.2633,                 1.6467,              0.0001454,              0.0001454,              0.0001454
                    283,                0.40719,                0.28553,                0.89717,                0.88464,                0.64545,                 0.7606,                0.48776,                 1.3297,                 1.1998,                 1.6381,              0.0001388,              0.0001388,              0.0001388
                    284,                 0.3907,                0.28284,                0.88989,                 0.8909,                0.64848,                0.76943,                0.49593,                 1.3219,                 1.1849,                 1.6384,              0.0001322,              0.0001322,              0.0001322
                    285,                0.38963,                0.27631,                0.89574,                0.90832,                0.63333,                0.76279,                0.49512,                 1.3239,                 1.2327,                 1.6447,              0.0001256,              0.0001256,              0.0001256
                    286,                0.40508,                0.28534,                0.91078,                0.85395,                0.64545,                0.74836,                0.48538,                 1.3276,                 1.2698,                 1.6449,               0.000119,               0.000119,               0.000119
                    287,                0.40681,                0.28772,                0.90227,                0.89392,                0.63839,                0.75433,                0.48717,                 1.3196,                 1.2627,                 1.6197,              0.0001124,              0.0001124,              0.0001124
                    288,                 0.3947,                0.28598,                0.90232,                 0.9039,                0.62703,                0.75335,                0.48976,                 1.3142,                  1.268,                 1.6275,              0.0001058,              0.0001058,              0.0001058
                    289,                0.38996,                0.28461,                0.89966,                0.85942,                0.64545,                0.76528,                0.49136,                 1.3115,                 1.2795,                 1.6142,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.40237,                0.29385,                0.86874,                0.85993,                0.65152,                0.75925,                0.48688,                 1.3127,                 1.2356,                 1.6207,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.35745,                 0.2346,                0.83492,                0.89124,                0.63636,                0.75079,                0.48022,                  1.324,                 1.2189,                 1.6379,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.35974,                0.22793,                0.83725,                0.87872,                0.66061,                0.75147,                0.48402,                 1.3203,                 1.1979,                 1.6454,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.34232,                0.22724,                0.83319,                0.86347,                0.67077,                0.74702,                0.48483,                 1.3139,                 1.1873,                 1.6465,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.32353,                0.21584,                0.82007,                0.85703,                0.67212,                0.75211,                0.48729,                 1.3117,                 1.1933,                 1.6451,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.32322,                0.21539,                0.81741,                0.86447,                0.66667,                0.76629,                0.49501,                 1.2951,                 1.1681,                 1.6328,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.31818,                0.21335,                0.81691,                0.86918,                0.66443,                0.76567,                0.49625,                 1.2826,                 1.1725,                 1.6217,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.32542,                0.21704,                0.83616,                0.82314,                0.67879,                0.76542,                0.49939,                 1.2873,                 1.1682,                 1.6264,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.30713,                0.20672,                0.81796,                0.88501,                0.65304,                0.76839,                0.50144,                  1.285,                 1.1686,                 1.6221,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                  0.308,                0.20091,                0.81619,                0.82321,                0.68788,                 0.7721,                0.50536,                 1.2891,                 1.1884,                 1.6245,               3.32e-05,               3.32e-05,               3.32e-05
